date,symbol,price,eps,book_value,sales,dividend,market_cap,debt,cash,ebitda
2025-10-28,000858.SZ,117.522,1.668,32.83665374662169,0.0,0.500402290790824,456174335963.61005,60405702731.41,136305976701.21,7769462150.616
2025-10-29,000858.SZ,116.25200000000001,1.668,32.83665374662169,0.0,0.500402290790824,451244693797.26,60405702731.41,136305976701.21,7769462150.616
2025-10-30,000858.SZ,115.892,1.668,32.83665374662169,0.0,0.500402290790824,449847314915.45996,60405702731.41,136305976701.21,7769462150.616
2025-10-31,000858.SZ,116.412,1.668,32.83665374662169,0.0,0.500402290790824,451865751078.06,60405702731.41,136305976701.21,7769462150.616
2025-11-03,000858.SZ,116.402,1.668,32.83665374662169,0.0,0.500402290790824,451826934998.01,60405702731.41,136305976701.21,7769462150.616
2025-11-04,000858.SZ,114.58200000000001,1.668,32.83665374662169,0.0,0.500402290790824,444762408428.91003,60405702731.41,136305976701.21,7769462150.616
2025-11-05,000858.SZ,113.602,1.668,32.83665374662169,0.0,0.500402290790824,440958432584.01,60405702731.41,136305976701.21,7769462150.616
2025-11-06,000858.SZ,113.592,1.668,32.83665374662169,0.0,0.500402290790824,440919616503.96,60405702731.41,136305976701.21,7769462150.616
2025-11-07,000858.SZ,114.172,1.668,32.83665374662169,0.0,0.500402290790824,443170949146.86,60405702731.41,136305976701.21,7769462150.616
2025-11-10,000858.SZ,118.22200000000001,1.668,32.83665374662169,0.0,0.500402290790824,458891461567.11005,60405702731.41,136305976701.21,7769462150.616
2025-11-11,000858.SZ,118.202,1.668,32.83665374662169,0.0,0.500402290790824,458813829407.01,60405702731.41,136305976701.21,7769462150.616
2025-11-12,000858.SZ,117.802,1.668,32.83665374662169,0.0,0.500402290790824,457261186205.01,60405702731.41,136305976701.21,7769462150.616
2025-11-13,000858.SZ,118.62199999999999,1.668,32.83665374662169,0.0,0.500402290790824,460444104769.1099,60405702731.41,136305976701.21,7769462150.616
2025-11-14,000858.SZ,117.63199999999999,1.668,32.83665374662169,0.0,0.500402290790824,456601312844.16,60405702731.41,136305976701.21,7769462150.616
2025-11-17,000858.SZ,117.572,1.668,32.83665374662169,0.0,0.500402290790824,456368416363.86,60405702731.41,136305976701.21,7769462150.616
2025-11-18,000858.SZ,117.782,1.668,32.83665374662169,0.0,0.500402290790824,457183554044.91,60405702731.41,136305976701.21,7769462150.616
2025-11-19,000858.SZ,117.312,1.668,32.83665374662169,0.0,0.500402290790824,455359198282.56,60405702731.41,136305976701.21,7769462150.616
2025-11-20,000858.SZ,117.67200000000001,1.668,32.83665374662169,0.0,0.500402290790824,456756577164.36005,60405702731.41,136305976701.21,7769462150.616
2025-11-21,000858.SZ,117.10199999999999,1.668,32.83665374662169,0.0,0.500402290790824,454544060601.50995,60405702731.41,136305976701.21,7769462150.616
2025-11-24,000858.SZ,115.942,1.668,32.83665374662169,0.0,0.500402290790824,450041395315.70996,60405702731.41,136305976701.21,7769462150.616
2025-11-25,000858.SZ,115.932,1.668,32.83665374662169,0.0,0.500402290790824,450002579235.66003,60405702731.41,136305976701.21,7769462150.616
2025-11-26,000858.SZ,115.682,1.668,32.83665374662169,0.0,0.500402290790824,449032177234.41003,60405702731.41,136305976701.21,7769462150.616
2025-11-27,000858.SZ,115.362,1.668,32.83665374662169,0.0,0.500402290790824,447790062672.81,60405702731.41,136305976701.21,7769462150.616
2025-11-28,000858.SZ,115.272,1.668,32.83665374662169,0.0,0.500402290790824,447440717952.36005,60405702731.41,136305976701.21,7769462150.616
2025-12-01,000858.SZ,115.072,1.668,32.83665374662169,0.0,0.500402290790824,446664396351.36,60405702731.41,136305976701.21,7769462150.616
2025-12-02,000858.SZ,113.99199999999999,1.668,32.83665374662169,0.0,0.500402290790824,442472259705.95996,60405702731.41,136305976701.21,7769462150.616
2025-12-03,000858.SZ,113.02199999999999,1.668,32.83665374662169,0.0,0.500402290790824,438707099941.11,60405702731.41,136305976701.21,7769462150.616
2025-12-04,000858.SZ,111.872,1.668,32.83665374662169,0.0,0.500402290790824,434243250735.36,60405702731.41,136305976701.21,7769462150.616
2025-12-05,000858.SZ,112.382,1.668,32.83665374662169,0.0,0.500402290790824,436222870817.91003,60405702731.41,136305976701.21,7769462150.616
2025-12-08,000858.SZ,110.69200000000001,1.668,32.83665374662169,0.0,0.500402290790824,429662953289.46,60405702731.41,136305976701.21,7769462150.616
2025-12-09,000858.SZ,108.30199999999999,1.668,32.83665374662169,0.0,0.500402290790824,420385910157.50995,60405702731.41,136305976701.21,7769462150.616
2025-12-10,000858.SZ,109.042,1.668,32.83665374662169,0.0,0.500402290790824,423258300081.21,60405702731.41,136305976701.21,7769462150.616
2025-12-11,000858.SZ,109.322,1.668,32.83665374662169,0.0,0.500402290790824,424345150322.61,60405702731.41,136305976701.21,7769462150.616
2025-12-12,000858.SZ,109.022,1.668,32.83665374662169,0.0,0.500402290790824,423180667921.11005,60405702731.41,136305976701.21,7769462150.616
2025-12-15,000858.SZ,109.872,1.668,32.83665374662169,0.0,0.500402290790824,426480034725.36,60405702731.41,136305976701.21,7769462150.616
2025-12-16,000858.SZ,110.422,1.668,32.83665374662169,0.0,0.500402290790824,428614919128.11,60405702731.41,136305976701.21,7769462150.616
2025-12-17,000858.SZ,110.822,1.668,32.83665374662169,0.0,0.500402290790824,430167562330.11,60405702731.41,136305976701.21,7769462150.616
2025-12-18,000858.SZ,110.42999999999999,1.668,32.83665374662169,0.0,0.500402290790824,428645971992.14996,60405702731.41,136305976701.21,7769462150.616
2025-12-19,000858.SZ,110.53,1.668,32.83665374662169,0.0,0.500402290790824,429034132792.65,60405702731.41,136305976701.21,7769462150.616
2025-12-22,000858.SZ,110.33,1.668,32.83665374662169,0.0,0.500402290790824,428257811191.64996,60405702731.41,136305976701.21,7769462150.616
2025-12-23,000858.SZ,109.72,1.668,32.83665374662169,0.0,0.500402290790824,425890030308.6,60405702731.41,136305976701.21,7769462150.616
2025-12-24,000858.SZ,109.28,1.668,32.83665374662169,0.0,0.500402290790824,424182122786.4,60405702731.41,136305976701.21,7769462150.616
2025-12-25,000858.SZ,110.60000000000001,1.668,32.83665374662169,0.0,0.500402290790824,429305845353.00006,60405702731.41,136305976701.21,7769462150.616
2025-12-26,000858.SZ,109.78,1.668,32.83665374662169,0.0,0.500402290790824,426122926788.9,60405702731.41,136305976701.21,7769462150.616
2025-12-29,000858.SZ,108.06,1.668,32.83665374662169,0.0,0.500402290790824,419446561020.3,60405702731.41,136305976701.21,7769462150.616
2025-12-30,000858.SZ,107.36,1.668,32.83665374662169,0.0,0.500402290790824,416729435416.8,60405702731.41,136305976701.21,7769462150.616
2025-12-31,000858.SZ,105.94,2.3068,30.897574170421674,0.0,0.69205266407446,411217552049.7,67803587170.33,127014443016.86,10745108643.012
2026-01-05,000858.SZ,107.9,2.3068,30.897574170421674,0.0,0.69205266407446,418825503739.5,67803587170.33,127014443016.86,10745108643.012
2026-01-06,000858.SZ,108.17,2.3068,30.897574170421674,0.0,0.69205266407446,419873537900.85004,67803587170.33,127014443016.86,10745108643.012
2026-01-07,000858.SZ,107.52000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,417350492697.60004,67803587170.33,127014443016.86,10745108643.012
2026-01-08,000858.SZ,106.89999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,414943895734.49994,67803587170.33,127014443016.86,10745108643.012
2026-01-09,000858.SZ,107.14,2.3068,30.897574170421674,0.0,0.69205266407446,415875481655.7,67803587170.33,127014443016.86,10745108643.012
2026-01-12,000858.SZ,108.55,2.3068,30.897574170421674,0.0,0.69205266407446,421348548942.75,67803587170.33,127014443016.86,10745108643.012
2026-01-13,000858.SZ,108.00000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,419213664540.00006,67803587170.33,127014443016.86,10745108643.012
2026-01-14,000858.SZ,107.04,2.3068,30.897574170421674,0.0,0.69205266407446,415487320855.2,67803587170.33,127014443016.86,10745108643.012
2026-01-15,000858.SZ,106.08999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,411799793250.44995,67803587170.33,127014443016.86,10745108643.012
2026-01-16,000858.SZ,105.16,2.3068,30.897574170421674,0.0,0.69205266407446,408189897805.8,67803587170.33,127014443016.86,10745108643.012
2026-01-19,000858.SZ,104.55,2.3068,30.897574170421674,0.0,0.69205266407446,405822116922.75,67803587170.33,127014443016.86,10745108643.012
2026-01-20,000858.SZ,104.91,2.3068,30.897574170421674,0.0,0.69205266407446,407219495804.55,67803587170.33,127014443016.86,10745108643.012
2026-01-21,000858.SZ,103.05,2.3068,30.897574170421674,0.0,0.69205266407446,399999704915.25,67803587170.33,127014443016.86,10745108643.012
2026-01-22,000858.SZ,102.76,2.3068,30.897574170421674,0.0,0.69205266407446,398874038593.80005,67803587170.33,127014443016.86,10745108643.012
2026-01-23,000858.SZ,102.99000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,399766808434.95,67803587170.33,127014443016.86,10745108643.012
2026-01-26,000858.SZ,102.34,2.3068,30.897574170421674,0.0,0.69205266407446,397243763231.7,67803587170.33,127014443016.86,10745108643.012
2026-01-27,000858.SZ,101.02,2.3068,30.897574170421674,0.0,0.69205266407446,392120040665.1,67803587170.33,127014443016.86,10745108643.012
2026-01-28,000858.SZ,100.69999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,390877926103.49994,67803587170.33,127014443016.86,10745108643.012
2026-01-29,000858.SZ,110.77,2.3068,30.897574170421674,0.0,0.69205266407446,429965718713.85,67803587170.33,127014443016.86,10745108643.012
2026-01-30,000858.SZ,105.0,2.3068,30.897574170421674,0.0,0.69205266407446,407568840525.0,67803587170.33,127014443016.86,10745108643.012
2026-02-02,000858.SZ,107.28999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,416457722856.44995,67803587170.33,127014443016.86,10745108643.012
2026-02-03,000858.SZ,107.28000000000002,2.3068,30.897574170421674,0.0,0.69205266407446,416418906776.4001,67803587170.33,127014443016.86,10745108643.012
2026-02-04,000858.SZ,108.52,2.3068,30.897574170421674,0.0,0.69205266407446,421232100702.6,67803587170.33,127014443016.86,10745108643.012
2026-02-05,000858.SZ,108.89,2.3068,30.897574170421674,0.0,0.69205266407446,422668295664.45,67803587170.33,127014443016.86,10745108643.012
2026-02-06,000858.SZ,107.0,2.3068,30.897574170421674,0.0,0.69205266407446,415332056535.0,67803587170.33,127014443016.86,10745108643.012
2026-02-09,000858.SZ,107.36,2.3068,30.897574170421674,0.0,0.69205266407446,416729435416.8,67803587170.33,127014443016.86,10745108643.012
2026-02-10,000858.SZ,106.5,2.3068,30.897574170421674,0.0,0.69205266407446,413391252532.5,67803587170.33,127014443016.86,10745108643.012
2026-02-11,000858.SZ,106.04,2.3068,30.897574170421674,0.0,0.69205266407446,411605712850.2,67803587170.33,127014443016.86,10745108643.012
2026-02-12,000858.SZ,104.62,2.3068,30.897574170421674,0.0,0.69205266407446,406093829483.10004,67803587170.33,127014443016.86,10745108643.012
2026-02-13,000858.SZ,106.06,2.3068,30.897574170421674,0.0,0.69205266407446,411683345010.3,67803587170.33,127014443016.86,10745108643.012
2026-02-24,000858.SZ,105.16,2.3068,30.897574170421674,0.0,0.69205266407446,408189897805.8,67803587170.33,127014443016.86,10745108643.012
2026-02-25,000858.SZ,105.17,2.3068,30.897574170421674,0.0,0.69205266407446,408228713885.85004,67803587170.33,127014443016.86,10745108643.012
2026-02-26,000858.SZ,103.88000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,403221439559.4,67803587170.33,127014443016.86,10745108643.012
2026-02-27,000858.SZ,104.05,2.3068,30.897574170421674,0.0,0.69205266407446,403881312920.25,67803587170.33,127014443016.86,10745108643.012
2026-03-02,000858.SZ,103.22,2.3068,30.897574170421674,0.0,0.69205266407446,400659578276.1,67803587170.33,127014443016.86,10745108643.012
2026-03-03,000858.SZ,102.55000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,398058900912.75006,67803587170.33,127014443016.86,10745108643.012
2026-03-04,000858.SZ,101.02,2.3068,30.897574170421674,0.0,0.69205266407446,392120040665.1,67803587170.33,127014443016.86,10745108643.012
2026-03-05,000858.SZ,101.45,2.3068,30.897574170421674,0.0,0.69205266407446,393789132107.25,67803587170.33,127014443016.86,10745108643.012
2026-03-06,000858.SZ,102.39999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,397476659711.99994,67803587170.33,127014443016.86,10745108643.012
2026-03-09,000858.SZ,101.52,2.3068,30.897574170421674,0.0,0.69205266407446,394060844667.6,67803587170.33,127014443016.86,10745108643.012
2026-03-10,000858.SZ,102.05000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,396118096910.25006,67803587170.33,127014443016.86,10745108643.012
2026-03-11,000858.SZ,102.18,2.3068,30.897574170421674,0.0,0.69205266407446,396622705950.9,67803587170.33,127014443016.86,10745108643.012
2026-03-12,000858.SZ,102.27000000000001,2.3068,30.897574170421674,0.0,0.69205266407446,396972050671.35004,67803587170.33,127014443016.86,10745108643.012
2026-03-13,000858.SZ,102.95,2.3068,30.897574170421674,0.0,0.69205266407446,399611544114.75,67803587170.33,127014443016.86,10745108643.012
2026-03-16,000858.SZ,104.54,2.3068,30.897574170421674,0.0,0.69205266407446,405783300842.7,67803587170.33,127014443016.86,10745108643.012
2026-03-17,000858.SZ,104.79,2.3068,30.897574170421674,0.0,0.69205266407446,406753702843.95,67803587170.33,127014443016.86,10745108643.012
2026-03-18,000858.SZ,103.72,2.3068,30.897574170421674,0.0,0.69205266407446,402600382278.6,67803587170.33,127014443016.86,10745108643.012
2026-03-19,000858.SZ,102.53,2.3068,30.897574170421674,0.0,0.69205266407446,397981268752.65,67803587170.33,127014443016.86,10745108643.012
2026-03-20,000858.SZ,102.4,2.3068,30.897574170421674,0.0,0.69205266407446,397476659712.0,67803587170.33,127014443016.86,10745108643.012
2026-03-23,000858.SZ,100.23,2.3068,30.897574170421674,0.0,0.69205266407446,389053570341.15,67803587170.33,127014443016.86,10745108643.012
2026-03-24,000858.SZ,101.34,2.3068,30.897574170421674,0.0,0.69205266407446,393362155226.7,67803587170.33,127014443016.86,10745108643.012
2026-03-25,000858.SZ,102.44999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,397670740112.24994,67803587170.33,127014443016.86,10745108643.012
2026-03-26,000858.SZ,101.28,2.3068,30.897574170421674,0.0,0.69205266407446,393129258746.4,67803587170.33,127014443016.86,10745108643.012
2026-03-27,000858.SZ,102.64999999999999,2.3068,30.897574170421674,0.0,0.69205266407446,398447061713.24994,67803587170.33,127014443016.86,10745108643.012
2026-03-30,000858.SZ,103.46,2.3068,30.897574170421674,0.0,0.69205266407446,401591164197.3,67803587170.33,127014443016.86,10745108643.012
2026-03-31,000858.SZ,103.27,2.0772,32.97516689855188,0.0,0.6231514050667256,400853658676.35,68159329198.55,124259000313.65,9675317928.935999
2026-04-01,000858.SZ,104.39,2.0772,32.97516689855188,0.0,0.6231514050667256,405201059641.95,68159329198.55,124259000313.65,9675317928.935999
2026-04-02,000858.SZ,105.0,2.0772,32.97516689855188,0.0,0.6231514050667256,407568840525.0,68159329198.55,124259000313.65,9675317928.935999
2026-04-03,000858.SZ,103.49000000000001,2.0772,32.97516689855188,0.0,0.6231514050667256,401707612437.45,68159329198.55,124259000313.65,9675317928.935999
2026-04-07,000858.SZ,103.11000000000001,2.0772,32.97516689855188,0.0,0.6231514050667256,400232601395.55005,68159329198.55,124259000313.65,9675317928.935999
2026-04-08,000858.SZ,104.19000000000001,2.0772,32.97516689855188,0.0,0.6231514050667256,404424738040.9501,68159329198.55,124259000313.65,9675317928.935999
2026-04-09,000858.SZ,102.6,2.0772,32.97516689855188,0.0,0.6231514050667256,398252981313.0,68159329198.55,124259000313.65,9675317928.935999
2026-04-10,000858.SZ,102.07,2.0772,32.97516689855188,0.0,0.6231514050667256,396195729070.35,68159329198.55,124259000313.65,9675317928.935999
2026-04-13,000858.SZ,102.42,2.0772,32.97516689855188,0.0,0.6231514050667256,397554291872.10004,68159329198.55,124259000313.65,9675317928.935999
2026-04-14,000858.SZ,103.1,2.0772,32.97516689855188,0.0,0.6231514050667256,400193785315.5,68159329198.55,124259000313.65,9675317928.935999
2026-04-15,000858.SZ,103.55000000000001,2.0772,32.97516689855188,0.0,0.6231514050667256,401940508917.75006,68159329198.55,124259000313.65,9675317928.935999
2026-04-16,000858.SZ,103.44,2.0772,32.97516689855188,0.0,0.6231514050667256,401513532037.2,68159329198.55,124259000313.65,9675317928.935999
2026-04-17,000858.SZ,101.86,2.0772,32.97516689855188,0.0,0.6231514050667256,395380591389.3,68159329198.55,124259000313.65,9675317928.935999
2026-04-20,000858.SZ,101.35,2.0772,32.97516689855188,0.0,0.6231514050667256,393400971306.75,68159329198.55,124259000313.65,9675317928.935999
2026-04-21,000858.SZ,101.18,2.0772,32.97516689855188,0.0,0.6231514050667256,392741097945.9,68159329198.55,124259000313.65,9675317928.935999
2026-04-22,000858.SZ,100.64000000000001,2.0772,32.97516689855188,0.0,0.6231514050667256,390645029623.2001,68159329198.55,124259000313.65,9675317928.935999
2026-04-23,000858.SZ,101.18,2.0772,32.97516689855188,0.0,0.6231514050667256,392741097945.9,68159329198.55,124259000313.65,9675317928.935999
2026-04-24,000858.SZ,101.27,2.0772,32.97516689855188,0.0,0.6231514050667256,393090442666.35,68159329198.55,124259000313.65,9675317928.935999
